,game_id,date,title,price,score,playtime_forever,playtime_2weeks,downloads,popular_genres,common_genres,unpopular_genres,price_discr
17181,528440.0,2016-09-16,Minimized OST,0.99,,,,,Action Indie,Great Soundtrack Retro,,0
17182,504750.0,2016-09-16,Lew Pulsipher's Doomstar,9.99,,366.0,366.0,6.0,Strategy,Board Game Sci-fi Abstract Turn-Based,,1
17183,531070.0,2016-09-17,The Tower - Fantogame,4.99,,,,,Indie Casual,,,1
17184,489170.0,2016-09-19,Galaxy Reavers,4.99,,,,,Strategy Indie,Space RTS Sci-fi,,1
17185,530660.0,2016-09-19,Hatbox: Hatful Eight + 2 (SteamWorld Heist),1.99,,,,,RPG Strategy Action Adventure Indie,,,0
17186,507070.0,2016-09-19,Car Mechanic Simulator 2015 - DeLorean,3.99,,,,,Simulation Indie,Racing,,1
17187,531650.0,2016-09-19,Trial to Full Game Upgrade,24.99,,,,,Strategy Action Indie Casual,,,3
17188,530280.0,2016-09-19,Fantasy Grounds - Ruleset: Barbarians of Lemuria,15.99,,,,,RPG Indie Strategy,Utilities Fantasy Story Rich Sandbox Online Co-Op Software Party-Based RPG,,2
17189,461248.0,2016-09-19,Euro Truck Simulator 2 - Pirate Paint Jobs Pack,1.99,,,,,Simulation Indie,,,0
17190,524660.0,2016-09-19,RutonyChat,14.99,,,,,,Utilities Video Production Design & Illustration Animation & Modeling,,2
17191,505650.0,2016-09-19,Galaxy Reavers: Cruiser DLC,0.0,,,,,Strategy,Free to Play,,
17192,512290.0,2016-09-19,Goblins and Grottos - Original Music,0.0,,,,,Action Adventure Indie Casual,,,
17193,464070.0,2016-09-19,Diorama Battle of NINJA　虚拟3D世界 忍者之战,6.99,,,,,Action Indie Casual,,,1
17194,467010.0,2016-09-19,Fall of Civilization,6.99,,0.0,0.0,27.0,Strategy Adventure Simulation,Early Access,,1
17195,480595.0,2016-09-19,Pixel Puzzles Ultimate - Puzzle Pack: U.S. Landscapes,3.99,,,,,Indie Casual Simulation Strategy Action,Sports Free to Play,,1
17196,528480.0,2016-09-20,Fantasy Grounds - Ultimate NPCs: Skulduggery (5E),14.99,,,,,Indie RPG Strategy,,,2
17197,530240.0,2016-09-20,Pixel-Warfare: Pro,0.99,,,,,Action,FPS Shooter,,0
17198,494230.0,2016-09-20,Heart's Medicine - Time to Heal,12.99,,,,,Casual Indie Simulation Adventure Singleplayer,Female Protagonist Story Rich,,2
17199,507720.0,2016-09-20,Robotpencil Presents: Power of Texture Brushwork,5.99,,,,,,Design & Illustration,Tutorial,1
17200,385760.0,2016-09-20,NBA 2K17,59.99,1.84,26482.0,26482.0,66.0,Simulation Singleplayer Action,Sports Multiplayer Realistic Character Customization Family Friendly Great Soundtrack Controller,Basketball,3
17201,528510.0,2016-09-20,Turbo Pug 3D,1.99,,,,,Casual Indie Action Singleplayer,Cute Platformer Side Scroller Pixel Graphics Difficult 3D Platformer,2.5D Runner 3D Vision Voxel,0
17202,507670.0,2016-09-20,Robotpencil Presents: Painting with Materials,6.99,,,,,,Design & Illustration,Tutorial,1
17203,438420.0,2016-09-20,Zenith,14.99,,,,,RPG Indie Adventure,Comedy Fantasy Action RPG,,2
17204,333420.0,2016-09-20,Cossacks 3,19.99,,,,,Strategy Singleplayer Action Adventure,RTS Historical Base Building Multiplayer Classic Tactical Resource Management Remake City Builder Grand Strategy Co-op Moddable Competitive Replay Value Isometric,Real-Time,2
17205,524080.0,2016-09-20,Fantasy Grounds - 5E: Book of Lairs,29.99,,,,,Strategy RPG Indie,Turn-Based Fantasy Story Rich Online Co-Op Software Party-Based RPG Utilities,,3
17206,493060.0,2016-09-20,Ballistic Tanks,4.99,,,,,Action Indie Casual,4 Player Local Local Co-Op Local Multiplayer Arcade Co-op 2D Shoot 'Em Up Multiplayer Bullet Hell Colorful Twin Stick Shooter Top-Down Shooter Arena Shooter Retro Controller Pixel Graphics,Tanks,1
17207,532000.0,2016-09-20,Wheels of Aurelia Original Soundtrack,0.0,,,,,Adventure Indie,Racing,,
17208,498590.0,2016-09-20,Heart's Medicine - Time to Heal - Soundtrack,2.99,,,,,Adventure Indie Casual,,,1
17209,519280.0,2016-09-20,Kalen Chock Presents: Tips for Approaching Studies,2.99,,,,,,Design & Illustration,Tutorial,1
17210,392410.0,2016-09-20,Toy Odyssey: The Lost and Found,14.99,,,,,Adventure Action Indie,Platformer,,2
17211,529450.0,2016-09-20,I Know a Tale,2.99,,,,,Adventure Indie Casual,Hidden Object,,1
17212,527370.0,2016-09-20,Command LIVE - Spratly Spat,2.99,,,,,Simulation Strategy,,,1
17213,425670.0,2016-09-20,Seraph,12.99,,515.0,30.0,6.0,Action,Platformer Female Protagonist 2D Side Scroller Metroidvania Great Soundtrack Shooter,,2
17214,525970.0,2016-09-20,Rytmik Ultimate – Rock Expansion,5.99,,,,,,Audio Production,,1
17215,523011.0,2016-09-20,Cossacks 3: Digital Deluxe Upgrade,11.99,,,,,Strategy,,,2
17216,517680.0,2016-09-20,A dead world's dream,0.0,,,,,Adventure,Platformer Exploration,,
17217,519340.0,2016-09-20,Kalen Chock Presents: Advanced Thumbnails,3.99,,,,,,Design & Illustration,Tutorial,1
17218,530500.0,2016-09-20,The Rosefinch Curse（Ning's Wing 1）,6.99,,,,,Adventure RPG Indie Casual,Horror Puzzle Anime,,1
17219,492978.0,2016-09-20,"Rocksmith® 2014 – Misfits - “Die, Die My Darling”",2.99,,,,,Casual Simulation,,,1
17220,525420.0,2016-09-20,Samplitude Music Studio 2017 Steam Edition,99.99,,,,,,Audio Production,,3
17221,492977.0,2016-09-20,Rocksmith® 2014 – Misfits - “Last Caress”,2.99,,,,,Casual Simulation,,,1
17222,492981.0,2016-09-20,Rocksmith® 2014 – Misfits Song Pack,9.99,,,,,Casual Simulation,,,1
17223,508740.0,2016-09-20,Wheels of Aurelia,9.99,,,,,Indie Adventure,Female Protagonist Driving,,1
17224,524330.0,2016-09-20,Battlerite - Ultimate Fan Pack,49.99,,,,,Action,Free to Play,MOBA,3
17225,492980.0,2016-09-20,Rocksmith® 2014 – Misfits - “Halloween”,2.99,,,,,Casual Simulation,,,1
17226,530730.0,2016-09-20,The Bunker - Soundtrack,8.99,,,,,Action Indie,,,1
17227,492979.0,2016-09-20,Rocksmith® 2014 – Misfits - “Where Eagles Dare”,2.99,,,,,Casual Simulation,,,1
17228,509300.0,2016-09-21,Sumeru Art Book,1.99,,,,,Adventure Indie Casual,,,0
17229,529470.0,2016-09-21,Pankapu - Official Soundtrack,2.99,,,,,Action Adventure Indie,,,1
17230,513610.0,2016-09-21,Madrobot X,2.99,,,,,Indie Action Casual,Shoot 'Em Up,,1
17231,526670.0,2016-09-21,MotoGP™ Legendary Bikes,9.99,,,,,Simulation,Racing Sports,,1
17232,450760.0,2016-09-21,GraveRun,8.99,,,,,Action Indie,Early Access Pixel Graphics Zombies Multiplayer,,1
17233,511750.0,2016-09-21,Showdown Adventure,2.99,,,,,Casual Action RPG Indie,,,1
17234,496930.0,2016-09-21,Sumeru,6.99,,,,,Indie Casual Adventure Singleplayer,Physics Puzzle 2D,,1
17235,526562.0,2016-09-21,Doorways: The Underworld - Movies,0.0,,,,,Action Adventure Indie,,,
17236,534260.0,2016-09-21,ThinkToDie - Supporter Package,0.99,,,,,Strategy Indie Casual,Free to Play,,0
17237,467940.0,2016-09-21,Memoir En Code: Reissue,4.99,,,,,Indie,Short Experimental,,1
17238,420370.0,2016-09-21,Gravity Island,4.99,,,,,Casual Adventure Indie,Platformer,,1
17239,526122.0,2016-09-21,Doorways: Holy Mountains of Flesh - Movies,0.0,,,,,Action Adventure Indie,,,
17240,526572.0,2016-09-21,Doorways: Prelude - Movies,0.0,,,,,Action Adventure Indie,,,
17241,527520.0,2016-09-21,Strike Force: Arctic Storm,0.0,,0.0,0.0,4.0,Indie Action,,,
17242,416180.0,2016-09-21,Gun Bombers,7.99,,0.0,0.0,1.0,Action Indie Strategy,Multiplayer 2D Tactical,,1
17243,462680.0,2016-09-21,BalanCity,7.99,,,,,Casual Indie Strategy Simulation,City Builder Physics Funny Family Friendly,,1
17244,418670.0,2016-09-21,Pankapu,11.99,,,,,Indie Action Adventure,Cute Platformer Story Rich 2D Atmospheric Metroidvania,,2
17245,503370.0,2016-09-21,Hospitalize,15.99,,,,,Simulation Indie,Early Access Management,,2
17246,513460.0,2016-09-21,Agenda,9.99,,,,,Simulation Strategy Indie,Early Access,,1
17247,518690.0,2016-09-22,Seventh Knight PC Security + Gaming Accelerator 2,34.99,,,,,,Utilities Sandbox FPS,Gaming,3
17248,376935.0,2016-09-22,Train Simulator: Outeniqua Choo Tjoe Route Add-On,29.99,,,,,Simulation,,,3
17249,526250.0,2016-09-22,GEARGUNS Tank offensive,7.99,,,,,Action Indie Adventure Simulation,Survival,Tanks,1
17250,529750.0,2016-09-22,Klang Soundtrack,7.99,,,,,Action Indie,,,1
17251,310380.0,2016-09-22,Fractured Space,0.0,1.298064516129032,530842.0,17589.0,4805.0,Action Strategy Indie Simulation,Space Multiplayer Free to Play PvP Sci-fi Shooter Tactical Space Sim Team-Based Competitive Co-op Massively Multiplayer Open World Survival Sandbox,MOBA,
17252,504800.0,2016-09-22,Sorcery! Part 4,9.99,,,,,Adventure RPG Indie,Choose Your Own Adventure,,1
17253,469920.0,2016-09-22,hackmud,19.99,,,,,Simulation Indie RPG,Massively Multiplayer Cyberpunk Puzzle Text-Based Memes,Hacking Programming,2
17254,486160.0,2016-09-22,Berserk: The Cataclysm,0.0,,,,,Strategy RPG,Free to Play Massively Multiplayer Card Game,Trading Card Game,
17255,492400.0,2016-09-22,Thunder Gun: Revenge of the Mutants,9.99,,,,,Action Indie,,,1
17256,427050.0,2016-09-22,Siege - the card game,4.99,,,,,Strategy Indie,Card Game,,1
17257,412660.0,2016-09-22,Klang,14.99,,,,,Action Indie Singleplayer,Rhythm Great Soundtrack Platformer Music Difficult Fast-Paced Colorful Controller,,2
17258,483850.0,2016-09-22,Guns N' Boxes,9.99,,,,,Action Indie,Early Access Multiplayer Local Multiplayer Arena Shooter Top-Down Shooter Massively Multiplayer Twin Stick Shooter,,1
17259,533690.0,2016-09-22,Think To Die,0.0,,,,,Indie Casual Strategy,Free to Play Puzzle 3D Platformer,,
17260,491496.0,2016-09-22,FSX Steam Edition: North American F-86F-1 Sabre™ Add-On,19.99,,,,,Simulation,,,2
17261,494525.0,2016-09-22,FSX Steam Edition: Night Environment: California Add-On,24.99,,,,,Simulation,,,3
17262,520840.0,2016-09-22,Gaming Accelerator 2,14.99,,,,,,Utilities FPS Sandbox,Gaming,2
17263,525580.0,2016-09-22,Spectrum Soundtrack,0.99,,,,,Indie,,,0
17264,511810.0,2016-09-22,CHEXS,7.99,,,,,Strategy,,Chess,1
17265,369530.0,2016-09-22,Void Destroyer 2,14.99,,,,,Strategy Indie Simulation Action Adventure RPG,Early Access Space Space Sim Open World Sandbox Sci-fi Moddable,Pirates Mining Trading,2
17266,533040.0,2016-09-22,Dark Parables: The Thief and the Tinderbox Collector's Edition,9.99,,,,,Casual Adventure,Hidden Object Point & Click,,1
17267,496730.0,2016-09-22,Sorcerer King: Rivals,14.99,,0.0,0.0,5.0,Strategy Adventure Indie Singleplayer,Turn-Based Strategy Sandbox Exploration Turn-Based Tactical Grand Strategy Turn-Based Tactics Magic 4X,Grid-Based Movement Dragons Loot,2
17268,521630.0,2016-09-22,Toadled,0.99,,0.0,0.0,1.0,Action Indie Casual Singleplayer,Cute Great Soundtrack Memes,Clicker,0
17269,406970.0,2016-09-22,The Uncertain: Episode 1 - The Last Quiet Day,14.99,,,,,Adventure Indie Singleplayer,Atmospheric Sci-fi Robots Puzzle Story Rich Cyberpunk Hidden Object Episodic Post-apocalyptic Futuristic Point & Click Great Soundtrack,,2
17270,520990.0,2016-09-22,Barrow Hill: The Dark Path,14.99,,,,,Adventure Indie,Horror Point & Click,,2
17271,529030.0,2016-09-22,Barrow Hill: Curse of the Ancient Circle - Soundtrack,0.0,,,,,Adventure Indie,,,
17272,527920.0,2016-09-22,Farm Tribe 2,6.99,,,,,Casual Simulation,,,1
17273,517360.0,2016-09-22,The Secret Order 4: Beyond Time,9.99,,,,,Adventure Casual Singleplayer Indie,Hidden Object Puzzle Point & Click Female Protagonist Horror Fantasy Great Soundtrack Atmospheric Mystery 2D Family Friendly Story Rich,,1
17274,421660.0,2016-09-22,Harmonia,9.99,,,,,Adventure Casual Simulation,Anime Visual Novel Great Soundtrack Robots Story Rich,,1
17275,413360.0,2016-09-22,Deus Ex: Mankind Divided - System Rift,11.99,,,,,RPG Action,Violent Cyberpunk,,2
17276,441250.0,2016-09-22,Talewind,8.99,,,,,Action Adventure Indie,Platformer,,1
17277,483980.0,2016-09-22,Mad Father,4.99,,,,,Indie Adventure Singleplayer,RPGMaker Horror Anime 2D Psychological Horror Female Protagonist Pixel Graphics Story Rich Dark Puzzle Atmospheric Multiple Endings Survival Horror Great Soundtrack Cute Classic,Gothic,1
17278,488550.0,2016-09-22,Dream Car Builder,14.99,,310.0,0.0,2.0,Simulation Indie,Early Access Racing Building Sandbox Driving Destruction,,2
17279,465490.0,2016-09-22,Stellar Tactics,19.99,,,,,Adventure RPG Indie Strategy Singleplayer,Early Access Turn-Based Combat Sci-fi Space Exploration Sandbox Open World Isometric Atmospheric Dark Humor Classic Tactical Turn-Based,CRPG,2
17280,420360.0,2016-09-22,Spectrum,4.99,,,,,Adventure Indie,Platformer Abstract Great Soundtrack Minimalist Difficult,2.5D,1
17281,492500.0,2016-09-22,Heroes of the Monkey Tavern,9.99,,,,,RPG Action Adventure Indie Singleplayer,Dungeon Crawler First-Person Fantasy Party-Based RPG Magic Turn-Based Combat Turn-Based Retro Character Customization Atmospheric,Grid-Based Movement Real-Time,1
17282,286240.0,2016-09-22,Dog Sled Saga,7.99,,5244.0,0.0,7.0,Indie Simulation RPG,Racing Sports Management Pixel Graphics Cute,,1
17283,501172.0,2016-09-22,Pixel Puzzles Ultimate - Puzzle Pack: Montana,3.99,,,,,Indie Casual Simulation Strategy,Sports Free to Play,,1
17284,491493.0,2016-09-22,FSX Steam Edition: North American T-6 Texan™ Add-On,12.99,,,,,Simulation,,,2
17285,374030.0,2016-09-22,Virginia,9.99,,,,,Adventure Indie Casual,Walking Simulator Female Protagonist Detective Mystery Atmospheric 1990's Great Soundtrack Story Rich Nudity First-Person,Cinematic,1
17286,530690.0,2016-09-23,Hyborian Conqueror Collection,59.99,,,,,RPG Action Adventure,Massively Multiplayer Free to Play,,3
17287,533920.0,2016-09-23,Battle Tank Armada,4.99,,,,,Action Simulation,,,1
17288,476530.0,2016-09-23,Children of a Dead Earth,24.99,,,,,Strategy Simulation Singleplayer,Space Realistic Sci-fi,Science,3
17289,417150.0,2016-09-23,Pavilion,9.99,,,,,Adventure Indie,Puzzle,,1
17290,527790.0,2016-09-23,Cranium Conundrum,5.99,,,,,Casual Indie Adventure,Early Access,,1
17291,534590.0,2016-09-23,Patterna Soundtrack,0.0,,,,,Indie Casual,,,
17292,468734.0,2016-09-23,Tabletop Simulator - Tiny Epic Defenders,4.99,,,,,Strategy RPG Indie Casual Simulation,,,1
17293,527250.0,2016-09-23,VilleTown,4.99,,,,,Strategy Simulation Indie,,,1
17294,530140.0,2016-09-23,Sisyphus Reborn - Collector's Edition,0.99,,,,,Adventure,,,0
17295,532040.0,2016-09-23,SnakEscape: Soundtrack Simulator,1.99,,,,,Indie Simulation Casual,Fantasy Music Great Soundtrack Soundtrack Relaxing,,0
17296,379030.0,2016-09-23,Sierra Ops Demo,0.0,,,,,Simulation Strategy Indie Casual Singleplayer,Visual Novel Anime,,
17297,533470.0,2016-09-23,The Cube Hotel（Ning's Wing 2）,2.99,,,,,Adventure RPG Indie Casual,Horror Puzzle Anime,,1
17298,515170.0,2016-09-23,Iron Sea - The West Coast,2.99,,,,,Strategy Indie Casual,,,1
17299,367010.0,2016-09-23,Vernon's Legacy,11.99,0.66,104.0,0.0,1.0,Indie Adventure,Horror Story Rich,,2
17300,521940.0,2016-09-23,Space Incident,3.99,,,,,Action Adventure Indie,,,1
17301,527730.0,2016-09-23,Bus Tycoon ND (Night and Day),2.99,,,,,Simulation Strategy,,,1
17302,489440.0,2016-09-23,Tentacult!,3.99,,,,,Adventure Indie Casual,,,1
17303,534341.0,2016-09-23,FourChords Guitar Karaoke - Glam Rock Song Pack,0.0,,,,,Indie Casual Simulation,Education Music,,
17304,526540.0,2016-09-23,8infinity,0.99,,,,,Casual Action Indie,,,0
17305,532050.0,2016-09-23,Box Maze - Cubert Friends Skins Pack,0.99,,,,,Strategy Action Adventure Indie Casual,,,0
17306,534340.0,2016-09-23,FourChords Guitar Karaoke - 80's Pop Song Pack,0.0,,,,,Indie Casual Simulation,Music,,
17307,549780.0,2016-09-24,Rainbow Rage Squad,0.99,,,,,Indie,,,0
17308,341290.0,2016-09-25,Lazors,4.99,,,,,Casual Indie,Puzzle,,1
17309,530550.0,2016-09-25,Bubble Jungle ® Super Chameleon Platformer World,4.99,,,,,Casual Adventure Indie,3D Platformer Platformer Co-op,Superhero,1
17310,532030.0,2016-09-25,Dream Dealer,3.99,,,,,Action Adventure Indie Casual Simulation,First-Person Horror Relaxing,,1
17311,535600.0,2016-09-26,TANE DLC: Hccrrs Car Transporter,8.99,,,,,Simulation,,,1
17312,503730.0,2016-09-26,Saving Harmony,4.99,,,,,Action Adventure Indie,,,1
17313,535540.0,2016-09-26,TANE DLC: Laadgs Transporter,8.99,,,,,Simulation,,,1
17314,466980.0,2016-09-26,Can't Drive This,9.99,,,,,Indie Action Casual Strategy,Early Access Racing Co-op Local Co-Op Multiplayer Online Co-Op Local Multiplayer Funny Difficult Fast-Paced Sports Comedy Family Friendly Arcade Third Person,Split Screen,1
17315,495630.0,2016-09-26,The Divine Paradox,6.99,,,,,RPG,RPGMaker,,1
17316,489760.0,2016-09-26,Demon Truck,4.99,,,,,Action Indie Casual,Racing Shoot 'Em Up Fast-Paced,Runner,1
17317,533360.0,2016-09-26,Zia and the goddesses of magic,3.99,,,,,Adventure RPG Indie,RPGMaker,,1
17318,497640.0,2016-09-26,Trick & Treat,0.0,,,,,Adventure Indie Casual RPG,Free to Play RPGMaker Horror Pixel Graphics Anime Cute Puzzle Female Protagonist,,
17319,427630.0,2016-09-26,The Madness of Little Emma Demo,0.0,,,,,Indie Action,2D Female Protagonist Replay Value Platformer Horror Rogue-like Difficult,,
17320,506830.0,2016-09-26,Goo Saga,4.99,,0.0,0.0,1.0,Adventure Indie Action,Platformer,,1
17321,534850.0,2016-09-26,Trainz Route: Niddertalbahn,0.0,,,,,Simulation,,,
17322,528090.0,2016-09-26,Lost In Woods 2,3.99,,,,,Indie Action Adventure Simulation Strategy,Survival Pixel Graphics,,1
17323,535580.0,2016-09-26,TANE DLC: Avmz Intercity 71,8.99,,,,,Simulation,,,1
17324,513780.0,2016-09-26,Turbo Pug DX,0.99,,,,,Indie Casual Adventure,Difficult Pixel Graphics Cute Funny,Runner,0
17325,515040.0,2016-09-26,Make America Great Again: The Trump Presidency,2.99,,,,,Simulation Casual Strategy Indie Action,Memes Post-apocalyptic Illuminati Story Rich Economy Dark Fantasy Survival Horror Sexual Content Comedy Funny Side Scroller,Political Politics Dystopian America,1
17326,514400.0,2016-09-26,Legends of Time,4.99,,,,,Casual RPG Adventure,Early Access,,1
17327,534830.0,2016-09-26,Battles of Norghan Gold Version,4.99,,,,,Strategy RPG Indie,Turn-Based Strategy Management,,1
17328,531110.0,2016-09-26,Battles of Norghan,9.99,,,,,Indie RPG Strategy,Management Turn-Based Strategy,,1
17329,397950.0,2016-09-27,Clustertruck,14.99,,,,,Action Singleplayer Indie Strategy Casual Adventure,Parkour First-Person 3D Platformer Physics Destruction Fast-Paced Difficult Funny Great Soundtrack Level Editor Platformer Racing Multiplayer Memes,,2
17330,440961.0,2016-09-27,HITMAN™: Episode 5 - Colorado,0.0,,,,,Action,Violent Stealth,,
17331,534960.0,2016-09-27,Measurement Problem,9.99,,,,,Adventure Indie,First-Person Puzzle-Platformer Puzzle,Narration,1
17332,434740.0,2016-09-27,Lichtspeer,9.99,,,,,Indie Action Adventure Singleplayer,Great Soundtrack Difficult Funny Arcade 2D Stylized Colorful Side Scroller Retro Soundtrack Controller Gore Cartoony,Cartoon,1
17333,501930.0,2016-09-27,Sig.NULL,1.99,,,,,Indie Casual,Puzzle,,0
17334,529430.0,2016-09-27,Lichtspeer Soundtrack,4.99,,,,,Action Adventure Indie,,,1
17335,520360.0,2016-09-27,Trick & Treat - The Art Book,2.99,,,,,Adventure Indie Casual,,,1
17336,535720.0,2016-09-27,Pixel Puzzles Ultimate - Puzzle Pack: Reptile,1.99,,,,,Indie Casual Simulation Strategy,Sports Free to Play,,0
17337,524420.0,2016-09-27,Pixel Puzzles Ultimate - Puzzle Pack: Jigsaw,0.99,,,,,Indie Casual Simulation Strategy,Sports Free to Play,,0
17338,529050.0,2016-09-27,Clustertruck OST,4.99,,,,,Casual Action Indie,Racing,,1
17339,535732.0,2016-09-27,FourChords Guitar Karaoke - Bob Marley & the Wailers Song Pack,4.99,,,,,Indie Casual Simulation,,,1
17340,535130.0,2016-09-27,World of Guns:Texture Pack 2,4.99,,,,,Indie Simulation,Free to Play,,1
17341,509420.0,2016-09-27,Riding Club Championships,0.0,,,,,Action Simulation,Free to Play Sports Racing Multiplayer Memes,Horses,
17342,531860.0,2016-09-27,Where's My What?,4.99,,,,,Casual Indie,,,1
17343,516370.0,2016-09-27,Killing Time at Lightspeed: Enhanced Edition Original Soundtrack,3.99,,,,,Adventure Indie,,,1
17344,535730.0,2016-09-27,FourChords Guitar Karaoke - Bee Gees Song Pack,2.99,,,,,Indie Casual Simulation,Education Music,,1
17345,533750.0,2016-09-27,EARTHLOCK: Festival of Magic OST,7.99,,,,,Adventure RPG Indie,,,1
17346,525600.0,2016-09-27,Dyno Adventure,0.99,,,,,Adventure Indie Casual,Platformer 3D Platformer,,0
17347,489560.0,2016-09-27,Astroflux,0.0,,,,,Adventure Action RPG,Free to Play Massively Multiplayer Space Bullet Hell 2D,,
17348,535820.0,2016-09-27,Tom Clancy's Rainbow Six® Siege - Frost The Division,6.99,,,,,Action,,,1
17349,392260.0,2016-09-27,Rogue Wizards,14.99,,198.0,0.0,1.0,RPG Indie,Rogue-lite Rogue-like Turn-Based,,2
17350,492982.0,2016-09-27,Rocksmith® 2014 – Dream Theater - “Pull Me Under”,2.99,,,,,Casual Simulation,,,1
17351,492983.0,2016-09-27,Rocksmith® 2014 – Dream Theater - “Metropolis Part I: “The Miracle and the Sleeper””,2.99,,,,,Casual Simulation,,,1
17352,492984.0,2016-09-27,Rocksmith® 2014 – Dream Theater - “On the Backs of Angels”,2.99,,,,,Casual Simulation,,,1
17353,535731.0,2016-09-27,FourChords Guitar Karaoke - Blake Shelton Song Pack,2.99,,,,,Indie Casual Simulation,,,1
17354,373490.0,2016-09-27,King's Quest - Chapter 4: Snow Place Like Home,9.99,,,,,Adventure,,,1
17355,258030.0,2016-09-27,EARTHLOCK: Festival of Magic,19.99,,389.0,0.0,8.0,Adventure RPG Indie Singleplayer Strategy,Turn-Based Combat Fantasy Turn-Based JRPG Party-Based RPG Turn-Based Strategy Great Soundtrack Exploration Open World,Strategy RPG,2
17356,492985.0,2016-09-27,Rocksmith® 2014 – Dream Theater Song Pack,7.99,,,,,Casual Simulation,,,1
17357,535741.0,2016-09-28,FourChords Guitar Karaoke - U2 Song Pack,4.99,,,,,Indie Casual Simulation,Education Music,,1
17358,527760.0,2016-09-28,Just Hero,0.99,,,,,Indie Casual,Platformer,,0
17359,535738.0,2016-09-28,FourChords Guitar Karaoke - Miley Cyrus Song Pack,4.99,,,,,Indie Casual Simulation,,,1
17360,535734.0,2016-09-28,FourChords Guitar Karaoke - Capital Cities Song Pack,2.99,,,,,Indie Casual Simulation,,,1
17361,535733.0,2016-09-28,FourChords Guitar Karaoke - Bro Country Song Pack,7.99,,,,,Indie Casual Simulation,,,1
17362,503460.0,2016-09-28,Security Hole,9.99,,,,,Indie Singleplayer,Cyberpunk Puzzle Difficult Procedural Generation Sci-fi Futuristic Great Soundtrack Competitive Replay Value Survival Story Rich Education,Hacking Time Attack Score Attack,1
17363,537030.0,2016-09-28,Fantasy Grounds - New Gods of Mankind - Anointed: Token Pack - Heroes of Naalrinnon Pack,5.99,,,,,Strategy RPG Indie,,,1
17364,532720.0,2016-09-28,Hyperdimension Neptunia Re;Birth2 Deluxe Pack / 超次次元ゲイム ネプテューヌRe;Birth2 デラックスセット,9.99,,,,,RPG Strategy,,,1
17365,523000.0,2016-09-28,Princess Maker 2 Refine,19.99,,,,,Simulation RPG Singleplayer,Multiple Endings Anime Female Protagonist Classic Cute Retro JRPG Great Soundtrack,,2
17366,295207.0,2016-09-28,TS Marketplace: EWS Class 58 Add-On Livery,4.99,,,,,Simulation,,,1
17367,498850.0,2016-09-28,"Ortus Arena, strategy board game online",9.99,,,,,Strategy Indie Casual,Board Game Abstract Resource Management Tactical,,1
17368,402710.0,2016-09-28,Osiris: New Dawn,24.99,,,,,Adventure Action Singleplayer RPG Indie,Early Access Survival Space Open World Multiplayer Sci-fi Building Crafting Sandbox Base Building Co-op Aliens FPS Horror Massively Multiplayer,,3
17369,535736.0,2016-09-28,FourChords Guitar Karaoke - Magic! Song Pack,2.99,,,,,Indie Casual Simulation,,,1
17370,465870.0,2016-09-28,SHOCK TROOPERS 2nd Squad,7.99,,,,,Action,2D Pixel Graphics Arcade,,1
17371,535740.0,2016-09-28,FourChords Guitar Karaoke - OneRepublic Song Pack,4.99,,,,,Indie Casual Simulation,,,1
17372,500270.0,2016-09-28,Homefront®: The Revolution - The Voice of Freedom,5.99,,,,,Action Adventure,,,1
17373,494527.0,2016-09-28,FSX Steam Edition: Night Environment: New York Add-On,24.99,,,,,Simulation,,,3
17374,536510.0,2016-09-28,Hacker Series,0.99,,,,,Indie Simulation Strategy,,,0
17375,528290.0,2016-09-28,Just Hero Soundtrack,0.99,,,,,Indie Casual,,,0
17376,527930.0,2016-09-28,Spa Mania 2,6.99,,,,,Casual Simulation,,,1
17377,513530.0,2016-09-28,Anykey Simulator,2.99,,,,,Indie Simulation,,,1
17378,531890.0,2016-09-28,Guardian's Oath,1.99,,,,,Indie Action RPG,,,0
17379,522500.0,2016-09-28,WildStar: Jumpstart Pack,8.99,,,,,RPG,Massively Multiplayer,,1
17380,537190.0,2016-09-28,Existentia - Music package,0.0,,,,,Adventure Indie,,,
17381,535737.0,2016-09-28,FourChords Guitar Karaoke - Maroon 5 Song Pack,7.99,,,,,Indie Casual Simulation,,,1
17382,528420.0,2016-09-28,Evil Orbs,4.99,,,,,Action Casual Indie,,,1
17383,531960.0,2016-09-28,Bloody Walls,0.0,,,,,Action Indie Singleplayer,Free to Play Pixel Graphics 2D Retro Zombies Difficult Short Fast-Paced Gore Rogue-like Rogue-lite,,
17384,525610.0,2016-09-28,Hardware Engineering,5.99,,,,,Simulation Indie Casual,Early Access Education,Programming,1
17385,536580.0,2016-09-28,TANE DLC: DBuz 747 Passenger Cars,8.99,,,,,Simulation,,,1
17386,537159.0,2016-09-28,FourChords Guitar Karaoke - Selena Gomez Song Pack,7.99,,,,,Indie Casual Simulation,,,1
17387,537158.0,2016-09-28,FourChords Guitar Karaoke - Little Mix Song Pack,4.99,,,,,Indie Casual Simulation,,,1
17388,376967.0,2016-09-28,TS Marketplace: New York – New Haven Scenario Pack 01 Add-On,9.99,,,,,Simulation,,,1
17389,568500.0,2016-09-28,Atomic Reconstruction,1.99,,,,,Indie Casual,Puzzle Great Soundtrack 2D,,0
17390,536150.0,2016-09-28,Fantasy Grounds - New Gods of Mankind - Anointed: Token Pack - Gods of Naalrinnon Pack,5.99,,,,,Strategy RPG Indie,,,1
